Rage Against the Machine		Group	US	rock,alternative rock,alternative,political,metal,rapcore,seen live,hard rock,alternative metal,crossover,rap metal,punk,funk metal,Rage Against The Machine,90s,Nu Metal,american,funk,rap,hardcore,Hip-Hop,rap rock,Funk Rock,punk rock,heavy metal,indie,ratm,rap-metal,hip hop,Grunge,Nu-metal,Fusion,rage,USA,political rock,Progressive rock,los angeles,California,classic rock,Awesome,tom morello,favorites,Rap-Rock,angry
Lea Salonga	Female	Person	PH	female vocalists,Disney,musicals,Broadway,pop,lea salonga,musical,Soundtrack,showtunes,OPM,Miss Saigon,Musical theatre,Mulan,vocal,Soundtracks,Christina Aguilera,Filipino,Favorite,jasmine,Filipina,Bette Midler,Josh Groban,tagalog,aladdin,so what if i like musicals,eponine,Idina Menzel,seen live,female,beautiful,ost,gay,composer,Asian,favourite,female vocalist,00s,Ballad,Guilty Pleasures,Female Voices,1970s,2000s,1980s,1990s,childrens,ballads,solo artist,the sound of music,Anastasia,manila,the philippines,philippines,sarah brightman,All,Legendary,theatre,Theater,beautiful voices,andrew lloyd webber,pinoy,spotify,bernadette peters,Les Miserables,pinoy artists,flower drum song,Original Broadway Cast,Julie Andrews,zac efron,my fair lady,David Archuleta,Jonathan Pryce,Vanessa Hudgens,musical theatre performers,les miz,mutya buena,preview,other users list,ryandan,broadway female vocalists,old songs,philippino,musikal,Philipino,shwrm-popper,Lea Salongs,beyond me,gia tunes,disney princess,goodbye girl,joh,hembra,filipina vocalist,Phillippines,disney princesses,les miserable,fantine,disney princess singing voice,jasmine singing voice,mulan singing voice,country: philippines
林俊傑	Male	Person	SG	chinese,C-pop,cpop,mandarin,taiwan,pop,jj lin,singapore,male vocalists,Asian,Ballad,Chinese Pop,jj,male,Singaporean,singer-songwriter,r&b,male vocalist,Chinese Music,mandopop,Lin Jun Jie,All,Asian Pop,Soundtrack,solo,Awesome,rnb,Favorite,M-pop,taiwanese,please let me lick you,mando pop,mandarin pop,manderin,romantic voice,Taiwan POP,lin,another asian,c-music
PARTYNEXTDOOR	Male	Person		rnb,r&b,soul,Hip-Hop,canada,ovo,Canadian,hip hop,rap,hiphop,contemporary rnb,alternative rnb,prog-rnb,pbrnb,partynextdoor,future sound-alike,electronic,seen live,pop,chill,synth pop,techno,Experimental pop,party,male vocalists,Neo-Soul,weed,next,r'n'b,All,try,elecronic,later,ish,door,experimental rnb,musical journey to the ends of time,dark rnb,NC 50,PC 25,NC 25,Octobers Very Own,gayjay,party next door
Kim Petras				
梅林茂	Male	Person	JP	Soundtrack,japanese,Classical,instrumental,ambient,composer,composers,contemporary classical,Asian,score,Soundtracks,Shigeru Umebayashi,folk,orchestral,ethnic,film score,All,movie score composers,fukuoka,chillout,electronic,emo,world,JPop,ost,melancholy,modern classical,chinese,video game music,j-pop,traditional,Game Music,Around the World,neoclassical,movie,asia,Japanese music,movie scores,Movie Music,male artists,Foreign,21st century classical,wong kar-wai,umebayashi shigeru,asian music,film score composer,asian classical and traditional,Asian Pop,Awesome Soundtracks,Japanese composers,music composer,questionmark,japanese film music composer,comfortable,Have to check,classical or film music i like,kyushu,kitakyushu,Japanese film music,back to the roots,happymaking,Tokyo Chill,a single man,heard but not scrobbled,claassical,schwaermerisch,g-favoriten,s umebayashi,shigeru
Gorillaz		Group	GB	alternative,electronic,Hip-Hop,rock,indie,trip-hop,electronica,pop,british,alternative rock,hip hop,gorillaz,experimental,seen live,britpop,rap,indie rock,dance,trip hop,funk,chillout,00s,UK,alternative hip-hop,punk,dub,electro,damon albarn,indie pop,metal,alternative rap,english,virtual,downtempo,favorites,punk rock,alternative hip hop
Moonlight		Group	MX	Gothic Metal,polish,Gothic,Gothic Rock,Female fronted metal,female vocalists,metal,rock,seen live,Progressive metal,black metal,art rock,trip rock,Progressive rock,alternative,poland,dark,polish gothic,Moonlight,experimental,dobre bo polskie,Polish gothic metal,female vocalist,trip hop,polish metal,electronic,trip-hop,alternative rock,industrial,atmospheric,Progressive,symphonic metal,mexican,polskie,Mexican Black Metal,goth,ambient,female vocal,horror,atmospheric rock
The Basement Demons				
Kazuya Yoshii	Male	Person	JP	rock,J-rock,japanese,alternative,j-pop,male vocalists,singer-songwriter,MyBest,seen live,Awesome,guitar,JPop,Asian,japan,Rock and Roll,00s,guitar virtuoso,asian music,asian rock,The Yellow Monkey,rockstar,heartful,Asian Pop,YOSHII KAZUYA,favorites,check out,guitar rock,sublime,Japanese music,jp,tokyo,jap,j rock,saikou
Sugar Joiko				
Casker		Group	KR	Korean,electronic,lounge,downtempo,Bossa Nova,electronica,indie,korean indie,female vocalists,jazz,chillout,k-pop,pop,acid jazz,k-indie,Casker,Kpop,Acid Pop,pastel music,chill,calm,Asian,relax,Korean Electronica,korean alternative,nu jazz,seen live,japanese,alternative,electro,synth pop,peaceful,Mellow,k,schmitz lofi,fun,k-music,band,cool,electro-pop,asia,Korea,Myjukebox,liked it,fav artists,the melody,k-electronic,pretty fucking awesome,clazziquai project,ace n asian,coffee prince ost,pastel,Soft electro,fanny fink,indie korean,nighttime driving music,this is pretty chill if i do say so myself,beyond beautiful,peppertones,shibuya-style bibim-pop,por escuchar,eelectronica,Asian Indie,Korean neo fusion,soooooo good,korean indie pop,electronic lounge shibuya korean,Misty Blue,Lucite Tokki,House Rulez,very jazzy and relaxing,music for staring out of a window in a cafe on a rainy day,Instant Romantic Floor,f a n t a s t i c
News		Group	AU	j-pop,Johnnys entertainment,japanese,JPop,News,pop,johnnys,boyband,JE,Japanese music,male vocalists,yamapi,johnny's,japan,Yamashita Tomohisa,male,nishikido ryo,koyama keiichiro,tegoshi yuya,kato shigeaki,boy band,masuda takahisa,Asian,boybands,J-rock,J-music,seen live,Japanese pop,Jyannis,Awesome,anime,<3,group,massu,TegoMass,kusano hironori
Inon Zur	Male	Person	US	Soundtrack,video game music,ambient,game soundtrack,Game Music,instrumental,composer,orchestral,israeli,Classical,ost,Crysis,electronic,epic,score,contemporary classical,game,game soundtracks,RPG Music,dragon age,medieval,atmospheric,composers,neoclassical,video game soundtrack,folk,american,video game,Israel,vgm,fallout,modern classical,symphonic,fallout 3,All,Baldurs Gate,prince of persia,video game classical,Inon Zur
Yuichi Nakamaru				
Colin Lingren				
Hank Williams	Male	Person	US	country,classic country,folk,singer-songwriter,americana,Honky Tonk,Hank Williams,american,50s,oldies,blues,40s,Alt-country,Traditional Country,male vocalists,acoustic,Alabama,rockabilly,hank,Real Country,hillbilly,USA,gospel,outlaw country,All,western,traditional,honky-tonk,legend,old country
Britney Spears	Female	Person	US	pop,dance,female vocalists,Britney Spears,legend,american,seen live,sexy,female,90s,electronic,00s,britney,diva,bitch,female vocalist,teen pop,queen of pop,rock,dance-pop,Officially Shit,electropop,guilty pleasure,rnb,hot,Guilty Pleasures,Brutal Death Metal,pop princess,amazing,USA,Love,shit,princess of pop,pop rock,alternative,dance pop,Crap,Queen,all things annoying in the world put together into one stupid bitch,beautiful,Its Britney Bitch,gay,electro,party,Madonna,Hip-Hop,dubstep,emo,princess,fun,icon,singer-songwriter,black metal,english,r&b,living legend,female vocal,Toxic,Wanessa,electronica,Awesome,Favorite,sweet,indie,club,sex,House,trance,death metal
グループ魂		Group	JP	japanese,J-rock,punk,rock,Garage Rock,japanese rock,punk rock,japan,garage,jrock,Japanese music,seen live,noise rock,comedy,funny,Rock and Roll,My Favourites,giraffical,mixture,favorite groups,necorono,kudo kankuro,alternative,male vocalists,00s,J-Punk,comic,comic song,groupTAMASHI
オーラルヴァンパイア				
坂本真綾 コーネリアス				
Massive Attack		Group		trip-hop,electronic,chillout,downtempo,electronica,seen live,trip hop,alternative,british,ambient,Massive Attack,experimental,dub,chill,bristol,90s,rock,indie,UK,electro,lounge,triphop,female vocalists,psychedelic,Hip-Hop,dance,Bristol Sound
Natalie Imbruglia	Female	Person	AU	pop,female vocalists,australian,singer-songwriter,rock,alternative,pop rock,female,90s,indie,Natalie Imbruglia,female vocalist,australia,seen live,Pop-Rock,soft rock,00s,Love,indie rock,alternative rock,Aussie,favorites,Female Voices,chillout,english,Mellow,female artists,sexy,folk,britpop,female vocal
OutKast		Group	US	Hip-Hop,rap,funk,hip hop,soul,Dirty South,pop,alternative,seen live,outkast,american,southern rap,hiphop,atlanta,rnb,alternative rap,rock,electronic,00s,90s,alternative hip-hop,dance,georgia,southern hip-hop,indie,experimental,ATL,funky,Southern Hip Hop,male vocalists,USA,jazz,G-funk,electronica,favorites,andre 3000,Big Boi
wowaka				
Kirby		Person		video game music,electronic,tech house,deep house,lovely little puffball,cute,House,rnb,Soundtrack,pop,soul,instrumental,alternative,nintendo,8-bit,chiptune,Progressive House,Uplifting,game,video games,white power,cutecore,White Pride,HarukaEX S2,cronowish power,valkyriex loves,Scryed Edward Tracks Power,jigglypuff,samurai shodown
Tokyo Magnitude 420				
DANGER☆GANG		Group	JP	visual kei,J-rock,female vocalists,japanese,jrock,rock,female visual kei,seen live,HarukaEX S2,Scryed Edward Tracks Power,female vocalist,valkyriex powerr,valkyreiex power,Zenit Music Factory,unforgettable songs from when i was a teenager,danger gang,haruka,harukaex,harukaex s2i,valkyriex power,cronowish power,valkyriex loves,valkyeriex loves,suavesfabio power,valkyriex love,harukaexS2,valkyeriex power,metal,indie,punk,Awesome,active,music,visual indies,jindie,Indies,VK,waka,Hiko,sexy,2003,Favorite Artists,Asian,japanese rock,male vocalists,Favorite,want to see live,Love it,j-indies,Japanese music,tokyo,J-Indie,oshare kei,from: japan,Male voices,all-female,all-girl,female punk,J-Metal,recommended to me,Ren,all female,things to try,girls band,rei,Kotekote Kei,not oshare kei,2009-2010,fucking addicting,female j-rock,mizuki,kantou,para vestidas,awesome vk,omg  :inlove:,Vocalista Mujer,2002-,guitarrista mujer,Simbolo,Thera,gloomy funny,japan fashion style,fashion oshare style
Junip		Group	SE	seen live,indie,folk,swedish,acoustic,alternative,indie folk,indie rock,indie pop,Sweden,folk rock,psychedelic,scandinavian,Jose Gonzalez,singer-songwriter,gothenburg,male vocalists,rock,nordic,slowcore,00s,pop,10s,folk pop,junip
Amanda Seyfried	Female	Person	US	female vocalists,Soundtrack,musical,Mamma mia,pop,my boobs can tell when its gonna rain,actress,american,female vocalist,actresses,singer-songwriter,cute,beautiful,ost,amanda,Pennsylvania,singing actresses,the Plastics,karen smith,seyfried,indie,female,rock,alternative,alternative rock,sexy,dance,Love,catchy,acoustic,musicals,00s,hot,love at first listen,sweet,perfect,2010s,actor,american artist,super cute,mia,abba,United States,All,allentown,gothic pop,pure talent,mujeres,les mis,Ariana Grande,inna,Mamma,pennsylvanian,amanda seyfried,nayer,timtom44,ABBA Voulez-Vous,my sweetie,singing actresses and they are good,a seyfried,nakhoon,jade laroche
The Fool		Group		J-rock,visual kei,japanese,psychedelic,electronic,rock,dutch,60s,folk,male vocalists,psychedelic folk,seen live,industrial,psychedelic pop,Nu Metal,psych-folk,jrock,Obscuro,electronica,experimental,electro,techno,Awesome,loud,folk rock,Psychedelic Rock,psych folk,under 2000 listeners,netherlands,multiple artists under same name,The Fool,J-Rock MP3 on Amazon,j-rock on spotify
Lucie Idlout				alternative,Canadian,aboriginal,inuit,female,rock,female vocalists,canada,spotify,first nations,Female solo artists
Red Velvet		Group	KR	k-pop,Kpop,Korean,female vocalists,pop,girl group,dance,Korean Pop,eurodance,south korea,sm entertainment,Asian,10s,Girl Groups,queens,Korea,2014,red velvet,sm,girlgroup,south korean,electropop,90s,female vocalist,Favorite,lesser known yet streamable artists,2010s,dance music,colours,materials,joy,Irene,All,girlband,winner,best of 2017,amazing vocals,wendy,girlsband,SMTOWN,2010s pop,Asian Pop,Slain,Dance 90s,korean music,2018,korean female vocalists,taemin,Korean song,korean girl groups,Euro 90s,10s pop,ha:tfelt,lookie lookie,seulgi,yeri,donas da coreia,레드벨벳,2010s girl groups,10s girl groups,10s k-pop,2014 debuts,2014 pop,2014 k-pop,sxsw 2017,Cool Hot Sweet Love  ,not generic,coloured hair,empregadas do twice
Akiko	Female	Person	JP	jazz,japanese,female vocalists,jazz-vocal,soul,jazz vocal,nu jazz,lounge,female vocalist,vocal jazz,J-jazz,Bossa Nova,groove,female vocal,female,diva,j-pop,asciiecho,Akiko,chillout,vocal,beautiful,90s,JPop,beauty,future jazz,smooth,Asian,rnb,favourite,00s,Female Voices,dolls,J-Indie,Myjukebox,young vocal jazz,Jazz-Pop,asian music,checklist,female pianist,robertitus global,Mellow Babes,ambient ram,Asian Pop,my own discovery mode,female jazz vocal,jjazz,jazzsinger,musical journey to the ends of time,japanese jazz vocal,i to jazz
A Sound of Thunder		Group	US	heavy metal,Female fronted metal,Power metal,metal,female vocalist,Progressive metal,female vocalists,seen live,USA,american,Progressive,check,melodic metal,female fronted,United States,Female Rockers,PS,beautiful voices,Traditional Metal,traditional heavy metal,female fronted bands,NWOTHM,femme metal,NRV,female fronted heavy metal,a-z,metal angels,kill that bitch,dg-13,first listen 2016
Sophie Ellis-Bextor	Female	Person	GB	pop,dance,female vocalists,british,electronic,britpop,Disco,female,seen live,electronica,electropop,Sophie Ellis-Bextor,female vocalist,00s,UK,House,singer-songwriter,dance-pop,synthpop,sexy,club,english,dance pop,rock,alternative,indie,nu disco,queen of pop,eurodance,electro,Europop,chillout,pop rock,glam,indie pop,gay,amazing,nu-disco,new wave,techno,london,Electro Pop,Female Voices
Astrud Gilberto	Female	Person	BR	Bossa Nova,jazz,brazilian,female vocalists,latin,lounge,brazil,brasil,chillout,samba,easy listening,60s,latin jazz,astrud gilberto,mpb,world,Brazilian Jazz,vocal jazz,Bossanova,female vocalist,vocal,female,jazz vocal,downtempo,sexy,bossa,Smooth Jazz,Brazilian Pop,pop,chill,smooth
Dojo Workhorse				
Daft Punk		Group	FR	electronic,dance,House,electronica,techno,french,electro,seen live,alternative,Daft Punk,french house,funk,france,rock,90s,Disco,pop,chillout,indie,electropop,experimental,club,trance,00s,Soundtrack,synthpop,french touch
Black Eyed Peas		Group	US	Hip-Hop,pop,rnb,rap,hip hop,dance,seen live,black eyed peas,funk,american,electronic,alternative,rock,female vocalists,soul,r&b,00s,BEP,hiphop,Fergie,USA,funky,male vocalists,cool,punk,party,electronica,indie,electro,electropop,Black,urban,techno,House,fun,alternative rap
Inara George	Female	Person	US	female vocalists,indie,singer-songwriter,indie pop,Mellow,greys anatomy,female vocalist,pop,alternative,folk,seen live,female,chillout,american,Grey's Anatomy,rock,indie rock,new,female vocals,kgrl,downtempo,USA,woman singer,indie folk,female artists,check out,tender,Pop Folk,Soundtrack,jazz,chill,ambient,experimental,favorites,americana,beautiful,melodic,relaxing,investigate,cool,singer-songwriters,los angeles,Female Voices,misc,music to fall asleep to,Sirens of Song,All,inara george,dreamy without naievity,Real female thing
Jamie Woon	Male	Person	GB	soul,dubstep,electronic,ambient,seen live,experimental,british,singer-songwriter,electronica,future garage,post-dubstep,acoustic,male vocalists,rnb,downtempo,pop,chillout,alternative,indie,singer songwriter,Neo-Soul,london,r&b,UK Garage,blue eyed soul,contemporary r&b,ambient dubstep,UK,electro,Dreamy,england,atmospheric,alternative pop,rock,easy listening,dream pop,00s,english,r'n'b,Post Dubstep,not dubstep,alternative rnb
Tegan and Sara		Group	CA	indie,female vocalists,Canadian,indie pop,alternative,seen live,indie rock,rock,pop,singer-songwriter,tegan and sara,female,folk,canada,acoustic,female vocalist,alternative rock,favorites,queer,electronic,lesbian,Love,folk rock,twins,emo,Favorite,female vocals,Awesome,pop rock,00s,amazing,greys anatomy,Calgary,punk,new wave,gay,chillout
Mountain		Group	US	classic rock,hard rock,blues rock,rock,Southern Rock,70s,blues,mountain,american,heavy metal,woodstock,seen live,Progressive rock,blues-rock,USA,Rock and Roll,guitar,70s rock,60s,rock n roll,proto-metal,metal,psychedelic,Psychedelic Rock,rhythm and blues,classic,oldies,guitar virtuoso,Guitar Hero,Acid Rock,70's,woodstock artists
Eminem	Male	Person		rap,Hip-Hop,Eminem,hip hop,pop,american,detroit,seen live,hiphop,Gangsta Rap,male vocalists,slim shady,rock,alternative,hardcore rap,90s,00s,USA,singer-songwriter,Shady,d12,emo,Aftermath,dance,white rap,Michigan
王菲	Female	Person	HK	chinese,pop,female vocalists,C-pop,Asian,female vocalist,cpop,Faye Wong,dream pop,alternative,mandarin,Hong Kong,female,China,Chinese Pop,japanese,cantonese,video game music,cantopop,beautiful,singer-songwriter,j-pop,final fantasy,alternative pop,90s,ethereal,faye,world,Soundtrack,Love,game,mandopop,wangfei,favorites,Mellow,female vocals,beijing,LastfmSC,indie,00s,hk-pop,taiwan,Asian Pop
